Nb,Input,Output
597800,4267306,1600445
597700,4268294,1600839
597600,4269341,1601264
597500,4270367,1601669
597400,4271327,1602065
597300,4272325,1602491
597200,4273351,1602918
597100,4274424,1603347
597000,4275469,1603731
596900,4276476,1604148
596800,4277501,1604549
596700,4278507,1604970
596600,4279520,1605397
596500,4280556,1605811
596400,4281614,1606230
596300,4282667,1606659
596200,4283714,1607070
596100,4284713,1607460
596000,4285710,1607857
595900,4286700,1608266
595800,4287700,1608679
595700,4288701,1609096
595600,4289697,1609511
595500,4290712,1609931
595400,4291704,1610335
595300,4292717,1610734
595200,4293753,1611155
595100,4294747,1611556
595000,4295732,1611979
594900,4296736,1612401
594800,4297696,1612799
594700,4298687,1613209
594600,4299719,1613625
594500,4300718,1614024
594400,4301766,1614451
594300,4302797,1614872
594200,4303803,1615297
594100,4304816,1615709
594000,4305850,1616127
593900,4306836,1616525
593800,4307774,1616913
593700,4308787,1617332
593600,4309771,1617749
593500,4310805,1618152
593400,4311784,1618528
593300,4312825,1618964
593200,4313865,1619372
593100,4314853,1619773
593000,4315818,1620164
592900,4316776,1620564
592800,4317813,1620990
592700,4318837,1621394
592600,4319808,1621798
592500,4320850,1622246
592400,4321826,1622638
592300,4322850,1623063
592200,4323848,1623462
592100,4324858,1623896
592000,4325893,1624295
591900,4326897,1624715
591800,4327919,1625139
591700,4328959,1625561
591600,4330007,1625987
591500,4331006,1626363
591400,4332036,1626772
591300,4333006,1627176
591200,4334025,1627608
591100,4335049,1628020
591000,4336088,1628439
590900,4337062,1628838
590800,4338058,1629243
590700,4339016,1629625
590600,4339988,1630051
590500,4340968,1630460
590400,4342017,1630891
590300,4342960,1631269
590200,4343935,1631692
590100,4344942,1632135
590000,4345916,1632532
589900,4346923,1632957
589800,4347929,1633356
589700,4348921,1633766
589600,4349952,1634195
589500,4350943,1634619
589400,4351956,1635048
589300,4352959,1635479
589200,4353986,1635881
589100,4354984,1636304
589000,4356018,1636713
588900,4357016,1637099
588800,4358033,1637519
588700,4359040,1637908
588600,4360024,1638303
588500,4361029,1638713
588400,4362065,1639142
588300,4363123,1639576
588200,4364146,1639954
588100,4365229,1640412
588000,4366233,1640816
587900,4367243,1641234
587800,4368287,1641654
587700,4369294,1642046
587600,4370244,1642434
587500,4371265,1642869
587400,4372202,1643265
587300,4373179,1643685
587200,4374137,1644091
587100,4375135,1644513
587000,4376117,1644934
586900,4377099,1645352
586800,4378113,1645767
586700,4379133,1646192
586600,4380157,1646610
586500,4381128,1647004
586400,4382180,1647413
586300,4383195,1647848
586200,4384181,1648253
586100,4385203,1648680
586000,4386176,1649082
585900,4387184,1649505
585800,4388222,1649940
585700,4389235,1650352
585600,4390207,1650748
585500,4391194,1651175
585400,4392189,1651586
585300,4393182,1651983
585200,4394195,1652405
585100,4395247,1652822
585000,4396282,1653241
584900,4397306,1653671
584800,4398308,1654084
584700,4399360,1654518
584600,4400381,1654916
584500,4401425,1655331
584400,4402387,1655710
584300,4403366,1656115
584200,4404317,1656530
584100,4405321,1656957
584000,4406364,1657381
583900,4407348,1657789
583800,4408401,1658220
583700,4409436,1658633
583600,4410501,1659056
583500,4411480,1659464
583400,4412493,1659886
583300,4413483,1660296
583200,4414541,1660742
583100,4415526,1661140
583000,4416566,1661565
582900,4417575,1661975
582800,4418586,1662402
582700,4419601,1662811
582600,4420659,1663236
582500,4421693,1663640
582400,4422697,1664029
582300,4423660,1664441
582200,4424644,1664847
582100,4425637,1665240
582000,4426657,1665665
581900,4427653,1666051
581800,4428678,1666480
581700,4429673,1666893
581600,4430695,1667306
581500,4431706,1667730
581400,4432755,1668155
581300,4433739,1668554
581200,4434761,1668992
581100,4435758,1669384
581000,4436795,1669805
580900,4437868,1670232
580800,4438862,1670608
580700,4439839,1671022
580600,4440793,1671411
580500,4441806,1671844
580400,4442813,1672265
580300,4443840,1672658
580200,4444851,1673074
580100,4445834,1673471
580000,4446880,1673894
579900,4447880,1674306
579800,4448826,1674690
579700,4449820,1675130
579600,4450829,1675544
579500,4451841,1675990
579400,4452854,1676426
579300,4453837,1676826
579200,4454859,1677251
579100,4455863,1677653
579000,4456854,1678051
578900,4457860,1678458
578800,4458845,1678877
578700,4459867,1679276
578600,4460884,1679712
578500,4461890,1680126
578400,4462886,1680534
578300,4463821,1680916
578200,4464794,1681327
578100,4465800,1681748
578000,4466796,1682153
577900,4467806,1682586
577800,4468774,1682971
577700,4469761,1683384
577600,4470775,1683800
577500,4471774,1684195
577400,4472762,1684595
577300,4473740,1685019
577200,4474728,1685429
577100,4475719,1685848
577000,4476704,1686274
576900,4477716,1686693
576800,4478738,1687110
576700,4479780,1687526
576600,4480774,1687935
576500,4481802,1688358
576400,4482782,1688738
576300,4483787,1689160
576200,4484780,1689572
576100,4485759,1689993
576000,4486734,1690405
575900,4487756,1690827
575800,4488756,1691226
575700,4489775,1691650
575600,4490744,1692071
575500,4491732,1692491
575400,4492734,1692924
575300,4493745,1693338
575200,4494749,1693763
575100,4495777,1694187
575000,4496738,1694587
574900,4497702,1694988
574800,4498760,1695417
574700,4499779,1695824
574600,4500758,1696227
574500,4501753,1696628
574400,4502735,1697036
574300,4503700,1697448
574200,4504710,1697884
574100,4505705,1698297
574000,4506658,1698698
573900,4507679,1699134
573800,4508684,1699565
573700,4509666,1699983
573600,4510690,1700400
573500,4511695,1700811
573400,4512732,1701239
573300,4513727,1701644
573200,4514763,1702054
573100,4515764,1702460
573000,4516752,1702868
572900,4517776,1703281
572800,4518746,1703684
572700,4519736,1704095
572600,4520743,1704523
572500,4521716,1704928
572400,4522717,1705353
572300,4523740,1705774
572200,4524703,1706155
572100,4525676,1706581
572000,4526612,1706973
571900,4527643,1707435
571800,4528629,1707830
571700,4529681,1708251
571600,4530706,1708675
571500,4531729,1709089
571400,4532746,1709488
571300,4533746,1709894
571200,4534743,1710323
571100,4535743,1710743
571000,4536785,1711172
570900,4537787,1711576
570800,4538811,1711987
570700,4539791,1712390
570600,4540838,1712815
570500,4541804,1713198
570400,4542825,1713612
570300,4543820,1714020
570200,4544822,1714432
570100,4545837,1714865
570000,4546808,1715256
569900,4547819,1715681
569800,4548806,1716100
569700,4549755,1716485
569600,4550747,1716903
569500,4551768,1717316
569400,4552760,1717730
569300,4553784,1718166
569200,4554823,1718586
569100,4555818,1718984
569000,4556844,1719379
568900,4557897,1719818
568800,4558876,1720216
568700,4559864,1720632
568600,4560819,1721046
568500,4561827,1721470
568400,4562804,1721866
568300,4563793,1722277
568200,4564782,1722675
568100,4565826,1723117
568000,4566840,1723537
567900,4567855,1723964
567800,4568827,1724368
567700,4569846,1724807
567600,4570837,1725214
567500,4571850,1725635
567400,4572850,1726033
567300,4573810,1726419
567200,4574783,1726840
567100,4575766,1727250
567000,4576726,1727632
566900,4577745,1728069
566800,4578731,1728472
566700,4579722,1728886
566600,4580720,1729314
566500,4581727,1729751
566400,4582693,1730141
566300,4583744,1730590
566200,4584740,1731011
566100,4585739,1731423
566000,4586715,1731841
565900,4587728,1732262
565800,4588732,1732675
565700,4589756,1733109
565600,4590762,1733513
565500,4591760,1733920
565400,4592780,1734331
565300,4593773,1734747
565200,4594738,1735160
565100,4595763,1735604
565000,4596740,1736007
564900,4597743,1736418
564800,4598712,1736833
564700,4599677,1737242
564600,4600684,1737669
564500,4601618,1738063
564400,4602660,1738500
564300,4603615,1738884
564200,4604633,1739306
564100,4605588,1739709
564000,4606633,1740149
563900,4607646,1740544
563800,4608639,1740952
563700,4609614,1741351
563600,4610612,1741758
563500,4611629,1742185
563400,4612652,1742608
563300,4613671,1743018
563200,4614682,1743417
563100,4615725,1743833
563000,4616724,1744242
562900,4617726,1744636
562800,4618693,1745033
562700,4619695,1745446
562600,4620701,1745859
562500,4621702,1746266
562400,4622727,1746676
562300,4623743,1747098
562200,4624760,1747525
562100,4625743,1747943
562000,4626750,1748373
561900,4627786,1748794
561800,4628731,1749201
561700,4629721,1749636
561600,4630697,1750029
561500,4631674,1750450
561400,4632730,1750879
561300,4633795,1751306
561200,4634794,1751708
561100,4635786,1752138
561000,4636789,1752551
560900,4637771,1752951
560800,4638791,1753379
560700,4639814,1753786
560600,4640807,1754197
560500,4641768,1754595
560400,4642795,1755025
560300,4643801,1755398
560200,4644799,1755801
560100,4645813,1756209
560000,4646762,1756605
559900,4647741,1757028
559800,4648724,1757432
559700,4649665,1757836
559600,4650648,1758274
559500,4651628,1758685
559400,4652594,1759097
559300,4653605,1759532
559200,4654592,1759932
559100,4655639,1760356
559000,4656634,1760771
558900,4657606,1761163
558800,4658597,1761588
558700,4659621,1762039
558600,4660606,1762429
558500,4661651,1762839
558400,4662625,1763216
558300,4663575,1763618
558200,4664553,1764038
558100,4665565,1764466
558000,4666504,1764867
557900,4667512,1765304
557800,4668555,1765723
557700,4669564,1766140
557600,4670639,1766573
557500,4671716,1766990
557400,4672660,1767362
557300,4673671,1767785
557200,4674649,1768187
557100,4675605,1768596
557000,4676570,1769006
556900,4677567,1769436
556800,4678538,1769838
556700,4679539,1770257
556600,4680524,1770637
556500,4681518,1771057
556400,4682486,1771473
556300,4683492,1771903
556200,4684498,1772316
556100,4685519,1772743
556000,4686527,1773159
555900,4687502,1773561
555800,4688417,1773954
555700,4689381,1774376
555600,4690397,1774787
555500,4691363,1775203
555400,4692350,1775613
555300,4693371,1776048
555200,4694388,1776472
555100,4695374,1776869
555000,4696339,1777279
554900,4697359,1777696
554800,4698315,1778083
554700,4699296,1778521
554600,4700286,1778924
554500,4701284,1779341
554400,4702253,1779736
554300,4703318,1780177
554200,4704273,1780553
554100,4705312,1780991
554000,4706330,1781419
553900,4707365,1781829
553800,4708364,1782219
553700,4709404,1782656
553600,4710370,1783057
553500,4711316,1783452
553400,4712318,1783883
553300,4713376,1784301
553200,4714329,1784688
553100,4715306,1785096
553000,4716283,1785513
552900,4717303,1785929
552800,4718255,1786328
552700,4719259,1786765
552600,4720297,1787198
552500,4721295,1787614
552400,4722268,1788039
552300,4723272,1788465
552200,4724277,1788885
552100,4725245,1789287
552000,4726184,1789702
551900,4727204,1790149
551800,4728205,1790553
551700,4729211,1790954
551600,4730221,1791364
551500,4731181,1791770
551400,4732139,1792190
551300,4733181,1792621
551200,4734133,1793010
551100,4735152,1793443
551000,4736107,1793839
550900,4737077,1794256
550800,4738080,1794667
550700,4739070,1795098
550600,4740056,1795516
550500,4741072,1795947
550400,4742038,1796326
550300,4742991,1796741
550200,4743960,1797161
550100,4744951,1797583
550000,4745941,1798004
549900,4746948,1798411
549800,4747950,1798822
549700,4748938,1799256
549600,4749941,1799664
549500,4750901,1800061
549400,4751900,1800481
549300,4752854,1800880
549200,4753845,1801324
549100,4754877,1801733
549000,4755879,1802146
548900,4756943,1802606
548800,4757995,1803009
548700,4759039,1803448
548600,4760035,1803848
548500,4761053,1804247
548400,4762005,1804642
548300,4762966,1805056
548200,4763956,1805465
548100,4764953,1805905
548000,4765972,1806335
547900,4766924,1806727
547800,4767875,1807164
547700,4768859,1807580
547600,4769803,1807977
547500,4770822,1808411
547400,4771821,1808815
547300,4772761,1809213
547200,4773705,1809629
547100,4774711,1810066
547000,4775669,1810457
546900,4776644,1810888
546800,4777630,1811309
546700,4778632,1811727
546600,4779677,1812155
546500,4780678,1812556
546400,4781665,1812966
546300,4782610,1813359
546200,4783608,1813781
546100,4784634,1814210
546000,4785574,1814588
545900,4786579,1815020
545800,4787589,1815439
545700,4788509,1815826
545600,4789462,1816258
545500,4790488,1816697
545400,4791551,1817138
545300,4792566,1817562
545200,4793574,1817991
545100,4794567,1818401
545000,4795516,1818792
544900,4796539,1819229
544800,4797518,1819640
544700,4798551,1820050
544600,4799564,1820474
544500,4800552,1820875
544400,4801542,1821280
544300,4802529,1821690
544200,4803476,1822100
544100,4804435,1822498
544000,4805474,1822954
543900,4806474,1823351
543800,4807546,1823785
543700,4808522,1824156
543600,4809502,1824585
543500,4810504,1825010
543400,4811455,1825414
543300,4812493,1825873
543200,4813473,1826256
543100,4814450,1826669
543000,4815444,1827076
542900,4816441,1827496
542800,4817466,1827924
542700,4818434,1828309
542600,4819447,1828732
542500,4820452,1829148
542400,4821420,1829553
542300,4822423,1829970
542200,4823473,1830398
542100,4824474,1830800
542000,4825459,1831200
541900,4826475,1831642
541800,4827467,1832049
541700,4828417,1832449
541600,4829387,1832860
541500,4830385,1833283
541400,4831352,1833662
541300,4832362,1834089
541200,4833394,1834500
541100,4834425,1834925
541000,4835420,1835350
540900,4836397,1835739
540800,4837364,1836145
540700,4838396,1836592
540600,4839334,1836968
540500,4840335,1837422
540400,4841296,1837840
540300,4842256,1838263
540200,4843243,1838679
540100,4844239,1839092
540000,4845272,1839513
539900,4846243,1839926
539800,4847201,1840347
539700,4848195,1840782
539600,4849171,1841164
539500,4850165,1841570
539400,4851190,1842003
539300,4852133,1842389
539200,4853101,1842806
539100,4854059,1843212
539000,4855064,1843633
538900,4856080,1844067
538800,4857082,1844462
538700,4858090,1844866
538600,4859096,1845288
538500,4860087,1845704
538400,4861096,1846122
538300,4862008,1846493
538200,4863017,1846926
538100,4864005,1847333
538000,4864983,1847746
537900,4865922,1848138
537800,4866873,1848538
537700,4867857,1848961
537600,4868821,1849372
537500,4869755,1849782
537400,4870720,1850188
537300,4871685,1850612
537200,4872684,1851048
537100,4873673,1851465
537000,4874620,1851862
536900,4875609,1852277
536800,4876580,1852683
536700,4877558,1853122
536600,4878483,1853527
536500,4879532,1853965
536400,4880530,1854388
536300,4881543,1854826
536200,4882562,1855240
536100,4883565,1855648
536000,4884554,1856060
535900,4885567,1856488
535800,4886557,1856906
535700,4887592,1857329
535600,4888602,1857747
535500,4889573,1858154
535400,4890523,1858553
535300,4891528,1858975
535200,4892467,1859365
535100,4893455,1859773
535000,4894426,1860177
534900,4895424,1860580
534800,4896384,1860992
534700,4897379,1861423
534600,4898337,1861820
534500,4899353,1862244
534400,4900320,1862647
534300,4901265,1863055
534200,4902286,1863483
534100,4903205,1863875
534000,4904228,1864334
533900,4905214,1864741
533800,4906215,1865152
533700,4907173,1865547
533600,4908158,1865976
533500,4909172,1866398
533400,4910169,1866811
533300,4911127,1867220
533200,4912057,1867604
533100,4913040,1868030
533000,4914069,1868431
532900,4915080,1868857
532800,4916051,1869251
532700,4917038,1869686
532600,4918004,1870083
532500,4918946,1870499
532400,4919965,1870947
532300,4920969,1871347
532200,4921918,1871738
532100,4922915,1872174
532000,4923924,1872617
531900,4924959,1873029
531800,4926008,1873452
531700,4926974,1873861
531600,4927936,1874278
531500,4928911,1874680
531400,4929951,1875138
531300,4930854,1875492
531200,4931871,1875949
531100,4932884,1876369
531000,4933862,1876772
530900,4934886,1877178
530800,4935872,1877579
530700,4936848,1878002
530600,4937868,1878427
530500,4938896,1878836
530400,4939837,1879219
530300,4940827,1879639
530200,4941826,1880066
530100,4942814,1880484
530000,4943767,1880868
529900,4944768,1881293
529800,4945720,1881698
529700,4946731,1882130
529600,4947734,1882545
529500,4948748,1882949
529400,4949706,1883352
529300,4950667,1883755
